Freq	Theta
404550	110.908
404600	110.94
404650	110.926
404700	110.928
404750	110.934
404800	110.933
404850	110.935
404900	110.93
404950	110.935
405000	110.95
405050	110.932
405100	110.922
405150	110.922
405200	110.94
405250	110.939
405300	110.952
405350	110.952
405400	110.926
405450	110.934
405500	110.901
405550	110.957
405600	110.9
405650	110.948
405700	110.96
405750	110.942
405800	110.952
405850	110.929
405900	110.93
405950	110.941
406000	110.934
406050	110.954
406100	110.954
406150	110.939
406200	110.957
406250	110.931
406300	110.944
406350	110.952
406400	110.947
406450	110.937
406500	110.945
406550	110.942
406600	110.941
406650	110.947
406700	110.94
406750	110.94
406800	110.939
406850	110.94
406900	110.938
406950	110.822
407000	110.92
407050	110.888
407100	110.906
407150	110.945
407200	110.943
407250	110.897
407300	110.945
407350	110.936
407400	110.959
407450	110.945
407500	110.944
407550	110.95
407600	110.951
407650	110.944
407700	110.945
407750	110.944
407800	110.953
407850	110.948
407900	110.95
407950	110.946
408000	110.956
408050	110.961
408100	110.949
408150	110.957
408200	110.954
408250	110.92
408300	110.939
408350	110.815
408400	110.949
408450	110.941
408500	110.967
408550	110.947
408600	110.941
408650	110.955
408700	110.965
408750	110.963
408800	110.969
408850	110.961
408900	110.967
408950	110.961
409000	110.951
409050	110.965
409100	110.984
409150	110.962
409200	110.969
409250	110.975
409300	110.968
409350	110.963
409400	110.958
409450	110.972
409500	110.973
409550	110.979
409600	110.977
409650	110.959
409700	110.966
409750	110.962
409800	110.952
409850	110.965
409900	110.98
409950	110.962
410000	110.918
410050	110.958
410100	110.964
410150	110.976
410200	110.973
410250	110.969
410300	110.96
410350	110.981
410400	110.967
410450	110.97
410500	110.961
410550	110.977
410600	110.969
410650	110.987
410700	110.975
410750	110.979
410800	110.977
410850	110.971
410900	110.974
410950	110.971
411000	110.981
411050	110.97
411100	110.965
411150	110.965
411200	110.961
411250	110.971
411300	110.959
411350	110.963
411400	110.983
411450	110.972
411500	110.98
411550	110.968
411600	110.975
411650	110.984
411700	110.965
411750	110.976
411800	110.962
411850	110.969
411900	110.974
411950	110.969
412000	110.968
412050	110.973
412100	110.97
412150	110.971
412200	110.975
412250	110.976
412300	110.972
412350	110.974
412400	110.976
412450	110.972
412500	110.985
412550	110.977
412600	110.975
412650	110.97
412700	110.974
412750	110.979
412800	110.973
412850	110.967
412900	110.978
412950	110.978
413000	110.978
413050	110.978
413100	110.966
413150	110.977
413200	110.973
413250	110.982
413300	110.979
413350	110.973
413400	110.977
413450	110.976
413500	110.977
413550	110.959
413600	110.978
413650	110.973
413700	110.967
413750	110.963
413800	110.981
413850	110.978
413900	110.991
413950	110.988
414000	110.976
414050	110.976
414100	110.964
414150	110.953
414200	110.991
414250	110.99
414300	110.974
414350	110.962
414400	110.99
414450	110.971
414500	110.983
414550	110.978
414600	110.983
414650	110.971
414700	110.982
414750	110.974
414800	110.994
414850	110.979
414900	110.977
414950	110.987
415000	110.975
415050	110.976
415100	110.987
415150	110.991
415200	110.969
415250	110.974
415300	110.97
415350	110.983
415400	110.997
415450	110.995
415500	110.999
415550	111
415600	110.985
415650	110.979
415700	110.987
415750	110.992
415800	110.982
415850	110.983
415900	110.975
415950	111
416000	110.957
416050	110.987
416100	110.974
416150	110.995
416200	110.964
416250	110.975
416300	110.98
416350	110.973
416400	110.98
416450	110.979
416500	110.994
416550	110.976
416600	110.989
416650	110.98
416700	110.986
416750	110.983
416800	110.984
416850	110.983
416900	110.984
416950	110.941
417000	110.982
417050	110.99
417100	110.99
417150	110.983
417200	110.963
417250	110.98
417300	110.987
417350	110.983
417400	110.988
417450	110.988
417500	110.976
417550	110.993
417600	110.99
417650	110.983
417700	110.984
417750	110.984
417800	110.986
417850	110.993
417900	111.003
417950	110.99
418000	110.983
418050	110.981
418100	110.996
418150	110.994
418200	110.989
418250	110.994
418300	110.959
418350	110.968
418400	110.952
418450	110.959
418500	110.994
418550	110.988
418600	111.003
418650	110.987
418700	110.99
418750	110.976
418800	110.988
418850	111
418900	110.989
418950	111
419000	110.991
419050	111.009
419100	110.98
419150	110.978
419200	110.986
419250	110.993
419300	110.992
419350	111.002
419400	111.007
419450	110.982
419500	110.98
419550	110.981
419600	110.988
419650	110.991
419700	110.999
419750	111.004
419800	111.001
419850	110.996
419900	110.993
419950	110.988
420000	111.01
420050	110.948
420100	110.898
420150	110.973
420200	110.989
420250	111.008
420300	111.004
420350	111.004
420400	110.988
420450	110.971
420500	111
420550	110.989
420600	110.982
420650	111.033
420700	111.018
420750	111
420800	111.004
420850	111.002
420900	110.994
420950	111.008
421000	111.008
421050	111.007
421100	111.003
421150	110.974
421200	111.016
421250	111.002
421300	111.007
421350	111.017
421400	111.003
421450	111.011
421500	110.998
421550	111.005
421600	111.001
421650	111.011
421700	111.008
421750	110.994
421800	111.01
421850	111.006
421900	111.013
421950	111.014
422000	111.002
422050	111.008
422100	111.008
422150	111
422200	111.005
422250	111.014
422300	111.01
422350	111.01
422400	111.002
422450	111.013
422500	111.013
422550	111.005
422600	111.007
422650	111.015
422700	111.01
422750	111.012
422800	111.002
422850	111.015
422900	111.019
422950	111.01
423000	111.006
423050	111.017
423100	111.011
423150	111.014
423200	111.004
423250	111.015
423300	111.011
423350	111.028
423400	111.029
423450	111.018
423500	111.015
423550	111.011
423600	111.023
423650	111.029
423700	111.019
423750	111
423800	111.039
423850	111.027
423900	111.023
423950	111.032
424000	111.023
424050	111.023
424100	111.013
424150	111.045
424200	111.036
424250	111.024
424300	111.03
424350	111.039
424400	111.025
424450	111.01
424500	111.011
424550	111.018
424600	111.007
424650	111.01
424700	111.032
424750	111.021
424800	111.016
424850	111.022
424900	111.025
424950	111.018
425000	111.024
425050	111.009
425100	111.017
425150	111.016
425200	111.02
425250	111.025
425300	111.029
425350	110.995
425400	111.034
425450	111.021
425500	111.02
425550	111.013
425600	111.027
425650	111.03
425700	111.021
425750	111.022
425800	111.031
425850	110.955
425900	110.961
425950	111.012
426000	111.025
426050	111.017
426100	110.835
426150	111.18
426200	111.009
426250	111.005
426300	111.019
426350	111.013
426400	111.018
426450	111.027
426500	111.025
426550	110.986
426600	110.93
426650	111.023
426700	111.021
426750	111.022
426800	111.023
426850	111.02
426900	111.028
426950	111.031
427000	111.023
427050	111.024
427100	111.022
427150	111.001
427200	111.02
427250	111.019
427300	110.957
427350	110.939
427400	111.009
427450	110.993
427500	111.021
427550	111.021
427600	111.018
427650	111.001
427700	111.004
427750	111.032
427800	111.025
427850	111.026
427900	111.028
427950	111.028
428000	111.033
428050	111.028
428100	111.022
428150	111.042
428200	111.022
428250	111
428300	111.065
428350	111.027
428400	111.024
428450	111.032
428500	111.027
428550	111.023
428600	111.024
428650	111.006
428700	111.018
428750	111.015
428800	111.031
428850	111.034
428900	111.013
428950	111.027
429000	111.03
429050	110.889
429100	111.154
429150	111.034
429200	110.996
429250	111.041
429300	111.035
429350	111.044
429400	111.036
429450	111.031
429500	111.036
429550	111.049
429600	111.028
429650	111.029
429700	110.986
429750	111.033
429800	111.032
429850	111.009
429900	111.039
429950	111.044
430000	111.006
430050	111.029
430100	111.052
430150	111.038
430200	111.009
430250	111.017
430300	111.016
430350	111.032
430400	111.034
430450	110.953
430500	111.103
430550	111.036
430600	111.033
430650	111.038
430700	111.022
430750	111.049
430800	111.031
430850	111.042
430900	111.043
430950	111.013
431000	111.029
431050	111.022
431100	110.995
431150	111.041
431200	111.029
431250	111.026
431300	111.024
431350	111.035
431400	111.05
431450	111.041
431500	111.034
431550	111.043
431600	111.036
431650	111.038
431700	111.04
431750	111.034
431800	111.047
431850	111.037
431900	111.035
431950	111.036
432000	111.055
432050	111.038
432100	111.039
432150	111.041
432200	111.043
432250	111.041
432300	111.038
432350	111.038
432400	111.038
432450	111.041
432500	111.042
432550	111.04
432600	111.038
432650	111.043
432700	111.043
432750	111.034
432800	111.041
432850	111.041
432900	111.037
432950	111.032
433000	111.043
433050	111.042
433100	111.033
433150	111.047
433200	111.045
433250	111.044
433300	111.045
433350	111.035
433400	111.041
433450	111.031
433500	111.047
433550	111.047
433600	111.046
433650	111.052
433700	111.034
433750	111.055
433800	111.021
433850	111.042
433900	111.052
433950	111.051
434000	111.03
434050	111.035
434100	111.034
434150	111.057
434200	111.047
434250	111.045
434300	111.042
434350	111.053
434400	111.05
434450	111.035
434500	111.043
434550	111.04
434600	111.045
434650	111.048
434700	111.047
434750	111.045
434800	111.059
434850	111.054
434900	111.068
434950	111.056
435000	111.057
435050	111.05
435100	111.067
435150	111.054
435200	111.053
435250	111.057
435300	111.058
435350	111.052
435400	111.025
435450	111.067
435500	111.043
435550	111.046
435600	111.051
435650	111.041
435700	111.049
435750	111.046
435800	111.072
435850	111.054
435900	111.068
435950	111.056
436000	111.06
436050	111.051
436100	111.064
436150	111.061
436200	111.063
436250	111.051
436300	111.046
436350	111.064
436400	111.041
436450	111.082
436500	111.057
436550	111.056
436600	111.062
436650	111.062
436700	111.064
436750	111.061
436800	111.067
436850	111.065
436900	111.063
436950	111.06
437000	111.062
437050	111.05
437100	111.045
437150	111.057
437200	111.06
437250	111.062
437300	111.021
437350	111.086
437400	111.06
437450	111.036
437500	111.057
437550	111.05
437600	111.058
437650	111.057
437700	111.064
437750	111.064
437800	111.073
437850	111.071
437900	111.055
437950	111.064
438000	111.061
438050	111.066
438100	111.066
438150	111.068
438200	111.067
438250	111.068
438300	111.076
438350	111.075
438400	111.073
438450	111.059
438500	111.064
438550	111.071
438600	111.064
438650	111.065
438700	111.076
438750	111.049
438800	111.063
438850	111.075
438900	111.077
438950	111.066
439000	111.066
439050	111.073
439100	111.082
439150	111.082
439200	111.059
439250	111.072
439300	111.071
439350	111.057
439400	111.079
439450	111.1
439500	111.075
439550	111.064
439600	111.065
439650	111.064
439700	111.068
439750	111.074
439800	111.06
439850	111.063
439900	111.071
439950	111.069
440000	111.086
440050	111.057
440100	111.067
440150	111.065
440200	111.079
440250	111.068
440300	111.071
440350	111.061
440400	111.068
440450	111.075
440500	111.1
440550	111.065
440600	111.037
440650	111.1
440700	111.073
440750	111.07
440800	111.076
440850	111.074
440900	111.078
440950	111.081
441000	111.07
441050	111.075
441100	111.056
441150	111.074
441200	111.065
441250	111.073
441300	111.041
441350	111.074
441400	111.079
441450	111.067
441500	111.05
441550	111.07
441600	111.066
441650	111.071
441700	111.072
441750	111.073
441800	111.078
441850	111.076
441900	111.081
441950	111.079
442000	111.075
442050	111.078
442100	111.079
442150	111.08
442200	111.078
442250	111.076
442300	111.079
442350	111.079
442400	111.078
442450	111.079
442500	111.078
442550	111.076
442600	111.079
442650	111.08
442700	111.081
442750	111.081
442800	111.08
442850	111.079
442900	111.083
442950	111.075
443000	111.075
443050	111.077
443100	111.08
443150	111.09
443200	111.1
443250	111.091
443300	111.105
443350	111.098
443400	111.105
443450	111.11
443500	111.098
443550	111.096
443600	111.104
443650	111.096
443700	111.09
443750	111.107
443800	111.097
443850	111.092
443900	111.079
443950	111.095
444000	111.094
444050	111.102
444100	111.093
444150	111.102
444200	111.102
444250	111.099
444300	111.102
444350	111.087
444400	111.072
444450	111.09
444500	111.1
444550	111.102
444600	111.104
444650	111.099
444700	111.101
444750	111.099
444800	111.114
444850	111.099
444900	111.103
444950	111.102
445000	111.101
445050	111.089
445100	111.118
445150	111.093
445200	111.101
445250	111.109
445300	111.109
445350	111.102
445400	111.098
445450	111.115
445500	111.099
445550	111.124
445600	111.107
445650	111.101
445700	111.106
445750	111.088
445800	111.115
445850	111.1
445900	111.105
445950	111.113
446000	111.112
446050	111.096
446100	111.115
446150	111.113
446200	111.096
446250	111.11
446300	111.105
446350	111.11
446400	111.107
446450	111.101
446500	111.102
446550	111.106
446600	111.102
446650	111.103
446700	111.1
446750	111.106
446800	111.105
446850	111.11
446900	111.109
446950	111.112
447000	111.106
447050	111.103
447100	111.108
447150	111.107
447200	111.107
447250	111.107
447300	111.104
447350	111.11
447400	111.105
447450	111.104
447500	111.101
447550	111.091
447600	111.101
447650	111.11
447700	111.106
447750	111.09
447800	111.102
447850	111.1
447900	111.099
447950	111.104
448000	111.128
448050	111.114
448100	111.121
448150	111.099
448200	111.091
448250	111.118
448300	111.115
448350	111.114
448400	111.119
448450	111.095
448500	111.145
448550	111.129
448600	111.126
448650	111.125
448700	111.117
448750	111.121
448800	111.124
448850	111.132
448900	111.111
448950	111.112
449000	111.123
449050	111.116
449100	111.113
449150	111.107
449200	111.131
449250	111.121
449300	111.115
449350	111.144
449400	111.121
449450	111.119
449500	111.114
449550	111.121
449600	111.127
449650	111.116
449700	111.105
449750	111.093
449800	111.161
449850	111.098
449900	111.109
449950	111.116
450000	111.141
450050	111.124
450100	111.11
450150	111.021
450200	111.105
450250	111.128
450300	111.131
450350	111.119
450400	111.124
450450	111.126
450500	111.116
450550	111.121
450600	111.124
450650	111.13
450700	111.128
450750	111.122
450800	111.123
450850	111.13
450900	111.125
450950	111.122
451000	111.121
451050	111.132
451100	111.126
451150	111.133
451200	111.127
451250	111.13
451300	111.127
451350	111.126
451400	111.131
451450	111.121
451500	111.127
451550	111.126
451600	111.122
451650	111.126
451700	111.113
451750	111.141
451800	111.135
451850	111.127
451900	111.13
451950	111.12
452000	111.129
452050	111.131
452100	111.128
452150	111.133
452200	111.127
452250	111.138
452300	111.124
452350	111.075
452400	111.134
452450	111.12
452500	111.114
452550	111.097
452600	111.133
452650	111.131
452700	111.124
452750	111.13
452800	111.142
452850	111.134
452900	111.118
452950	111.109
453000	111.125
453050	111.138
453100	111.131
453150	111.109
453200	111.127
453250	111.113
453300	111.131
453350	111.103
453400	111.136
453450	111.112
453500	110.985
453550	111.125
453600	111.125
453650	111.124
453700	111.131
453750	111.137
453800	111.135
453850	111.133
453900	111.13
453950	111.124
454000	111.119
454050	111.121
454100	111.128
454150	111.131
454200	111.143
454250	111.122
454300	111.136
454350	111.123
454400	111.145
454450	111.124
454500	111.123
454550	111.146
454600	111.133
454650	111.142
454700	111.145
454750	111.133
454800	111.145
454850	111.133
454900	111.134
454950	111.143
455000	111.136
455050	111.127
455100	111.136
455150	111.137
455200	111.115
455250	111.126
455300	111.12
455350	111.143
455400	111.115
455450	111.149
455500	111.126
455550	111.149
455600	111.145
455650	111.131
455700	111.136
455750	111.151
455800	111.136
455850	111.146
455900	111.134
455950	111.151
456000	111.143
456050	111.142
456100	111.142
456150	111.139
456200	111.147
456250	111.141
456300	111.151
456350	111.154
456400	111.139
456450	111.145
456500	111.136
456550	111.145
456600	111.143
456650	111.145
456700	111.146
456750	111.143
456800	111.146
456850	111.149
456900	111.141
456950	111.146
457000	111.147
457050	111.15
457100	111.15
457150	111.148
457200	111.147
457250	111.144
457300	111.149
457350	111.149
457400	111.143
457450	111.148
457500	111.152
457550	111.151
457600	111.148
457650	111.15
457700	111.147
457750	111.148
457800	111.14
457850	111.145
457900	111.142
457950	111.156
458000	111.15
458050	111.147
458100	111.157
458150	111.144
458200	111.14
458250	111.137
458300	111.131
458350	111.151
458400	111.153
458450	111.15
458500	111.126
458550	111.128
458600	111.139
458650	111.152
458700	111.133
458750	111.117
458800	111.158
458850	111.15
458900	111.144
458950	111.153
459000	111.149
459050	111.144
459100	111.14
459150	111.145
459200	111.146
459250	111.156
459300	111.135
459350	111.157
459400	111.158
459450	111.166
459500	111.142
459550	111.141
459600	111.152
459650	111.149
459700	111.139
459750	111.152
459800	111.164
459850	111.142
459900	111.142
459950	111.147
460000	111.142
460050	111.152
460100	111.153
460150	111.145
460200	111.161
460250	111.145
460300	111.146
460350	111.157
460400	111.126
460450	111.151
460500	111.141
460550	111.159
460600	111.142
460650	111.141
460700	111.139
460750	111.145
460800	111.152
460850	111.143
460900	111.144
460950	111.135
461000	111.156
461050	111.143
461100	111.153
461150	111.141
461200	111.151
461250	111.149
461300	111.147
461350	111.142
461400	111.152
461450	111.147
461500	111.157
461550	111.155
461600	111.155
461650	111.157
461700	111.158
461750	111.166
461800	111.16
461850	111.152
461900	111.152
461950	111.164
462000	111.155
462050	111.162
462100	111.16
462150	111.159
462200	111.161
462250	111.159
462300	111.155
462350	111.16
462400	111.161
462450	111.158
462500	111.154
462550	111.158
462600	111.163
462650	111.162
462700	111.155
462750	111.163
462800	111.163
462850	111.164
462900	111.164
462950	111.153
463000	111.164
463050	111.158
463100	111.161
463150	111.148
463200	111.17
463250	111.164
463300	111.161
463350	111.168
463400	111.161
463450	111.162
463500	111.164
463550	111.165
463600	111.162
463650	111.129
463700	111.183
463750	111.166
463800	111.178
463850	111.166
463900	111.159
463950	111.174
464000	111.169
464050	111.169
464100	111.16
464150	111.177
464200	111.172
464250	111.159
464300	111.167
464350	111.186
464400	111.173
464450	111.169
464500	111.159
464550	111.173
464600	111.171
464650	111.17
464700	111.171
464750	111.181
464800	111.163
464850	111.167
464900	111.168
464950	111.172
465000	111.172
465050	111.166
465100	111.119
465150	111.169
465200	111.181
465250	111.171
465300	111.169
465350	111.167
465400	111.169
465450	111.161
465500	111.178
465550	111.177
465600	111.177
465650	111.176
465700	111.183
465750	111.169
465800	111.169
465850	111.173
465900	111.181
465950	111.166
466000	111.17
466050	111.171
466100	111.173
466150	111.17
466200	111.178
466250	111.172
466300	111.172
466350	111.17
466400	111.172
466450	111.179
466500	111.173
466550	111.173
466600	111.174
466650	111.167
466700	111.176
466750	111.178
466800	111.171
466850	111.175
466900	111.174
466950	111.171
467000	111.167
467050	111.144
467100	111.139
467150	111.17
467200	111.172
467250	111.174
467300	111.173
467350	111.178
467400	111.178
467450	111.178
467500	111.174
467550	111.172
467600	111.183
467650	111.179
467700	111.177
467750	111.18
467800	111.18
467850	111.173
467900	111.176
467950	111.177
468000	111.18
468050	111.169
468100	111.182
468150	111.18
468200	111.17
468250	111.197
468300	111.176
468350	111.183
468400	111.184
468450	111.188
468500	111.175
468550	111.18
468600	111.184
468650	111.179
468700	111.19
468750	111.217
468800	111.185
468850	111.176
468900	111.182
468950	111.177
469000	111.179
469050	111.18
469100	111.182
469150	111.177
469200	111.186
469250	111.183
469300	111.183
469350	111.187
469400	111.181
469450	111.19
469500	111.188
469550	111.179
469600	111.177
469650	111.162
469700	111.179
469750	111.166
469800	111.174
469850	111.181
469900	111.178
469950	111.192
470000	111.182
470050	111.185
470100	111.172
470150	111.187
470200	111.183
470250	111.189
470300	111.188
470350	111.177
470400	111.189
470450	111.182
470500	111.179
470550	111.183
470600	111.171
470650	111.187
470700	111.177
470750	111.171
470800	111.181
470850	111.178
470900	111.184
470950	111.183
471000	111.181
471050	111.183
471100	111.19
471150	111.183
471200	111.187
471250	111.181
471300	111.178
471350	111.171
471400	111.183
471450	111.184
471500	111.189
471550	111.182
471600	111.184
471650	111.184
471700	111.188
471750	111.183
471800	111.181
471850	111.191
471900	111.186
471950	111.188
472000	111.183
472050	111.186
472100	111.147
472150	111.187
472200	111.186
472250	111.183
472300	111.148
472350	111.091
472400	111.183
472450	111.186
472500	111.179
472550	111.192
472600	111.181
472650	111.169
472700	111.173
472750	111.184
472800	111.186
472850	111.181
472900	111.185
472950	111.182
473000	111.188
473050	111.185
473100	111.187
473150	111.184
473200	111.183
473250	111.184
473300	111.175
473350	111.158
473400	111.143
473450	111.187
473500	111.19
473550	111.191
473600	111.177
473650	111.164
473700	111.183
473750	111.186
473800	111.168
473850	111.164
473900	111.179
473950	111.192
474000	111.189
474050	111.189
474100	111.17
474150	111.184
474200	111.196
474250	111.183
474300	111.182
474350	111.171
474400	111.176
474450	111.179
474500	111.215
474550	111.157
474600	111.188
474650	111.189
474700	111.178
474750	111.194
474800	111.176
474850	111.184
474900	111.194
474950	111.201
475000	111.194
475050	111.192
475100	111.197
475150	111.196
475200	111.197
475250	111.204
475300	111.191
475350	111.195
475400	111.188
475450	111.196
475500	111.195
475550	111.197
475600	111.195
475650	111.199
475700	111.196
475750	111.194
475800	111.199
475850	111.196
475900	111.201
475950	111.198
476000	111.186
476050	111.217
476100	111.197
476150	111.193
476200	111.193
476250	111.192
476300	111.196
476350	111.193
476400	111.196
476450	111.183
476500	111.164
476550	111.147
476600	111.184
476650	111.17
476700	111.194
476750	111.182
476800	111.189
476850	111.118
476900	111.138
476950	111.198
477000	111.196
477050	111.196
477100	111.194
477150	111.196
477200	111.198
477250	111.185
477300	111.212
477350	111.165
477400	111.188
477450	111.198
477500	111.193
477550	111.203
477600	111.195
477650	111.194
477700	111.17
477750	111.198
477800	111.198
477850	111.196
477900	111.201
477950	111.201
478000	111.19
478050	111.2
478100	111.198
478150	110.996
478200	111.341
478250	111.191
478300	111.192
478350	111.193
478400	111.193
478450	111.129
478500	111.193
478550	111.195
478600	111.207
478650	111.196
478700	111.204
478750	111.209
478800	111.202
478850	111.118
478900	111.128
478950	111.069
479000	111.196
479050	111.179
479100	111.178
479150	110.905
479200	111.151
479250	111.202
479300	111.206
479350	111.194
479400	111.201
479450	111.182
479500	111.201
479550	111.206
479600	111.19
479650	111.21
479700	111.207
479750	111.202
479800	111.21
479850	111.193
479900	111.193
479950	111.196
480000	111.221
480050	111.211
480100	111.184
480150	111.204
480200	111.208
480250	111.206
480300	111.21
480350	111.21
480400	111.201
480450	111.217
480500	111.225
480550	111.204
480600	111.207
480650	111.206
480700	111.204
480750	111.212
480800	111.211
480850	111.207
480900	111.21
480950	111.197
481000	111.156
481050	111.208
481100	111.214
481150	111.214
481200	111.219
481250	111.214
481300	111.213
481350	111.216
481400	111.213
481450	111.211
481500	111.214
481550	111.2
481600	111.221
481650	111.216
481700	111.211
481750	111.215
481800	111.218
481850	111.209
481900	111.215
481950	111.217
482000	111.215
482050	111.216
482100	111.212
482150	111.212
482200	111.215
482250	111.209
482300	111.216
482350	111.217
482400	111.215
482450	111.203
482500	111.198
482550	111.214
482600	111.212
482650	111.213
482700	111.217
482750	111.202
482800	111.231
482850	111.194
482900	111.214
482950	111.16
483000	111.197
483050	111.227
483100	111.19
483150	111.174
483200	111.216
483250	111.216
483300	111.221
483350	111.218
483400	111.22
483450	111.217
483500	111.218
483550	111.223
483600	111.223
483650	111.222
483700	111.219
483750	111.223
483800	111.163
483850	111.216
483900	111.219
483950	111.221
484000	111.219
484050	111.216
484100	111.219
484150	111.214
484200	111.228
484250	111.219
484300	111.223
484350	111.226
484400	111.224
484450	111.222
484500	111.227
484550	111.221
484600	111.219
484650	111.226
484700	111.226
484750	111.229
484800	111.228
484850	111.231
484900	111.225
484950	111.239
485000	111.225
485050	111.22
485100	111.225
485150	111.214
485200	111.231
485250	111.234
485300	111.229
485350	111.238
485400	111.225
485450	111.236
485500	111.228
485550	111.228
485600	111.232
485650	111.215
485700	111.214
485750	111.225
485800	111.221
485850	111.085
485900	111.218
485950	111.182
486000	111.251
486050	111.168
486100	111.216
486150	111.207
486200	111.173
486250	111.315
486300	111.231
486350	111.229
486400	111.224
486450	111.232
486500	111.234
486550	111.209
486600	111.254
486650	111.2
486700	111.173
486750	111.223
486800	111.237
486850	111.233
486900	111.231
486950	111.227
487000	111.237
487050	111.235
487100	111.235
487150	111.232
487200	111.233
487250	111.233
487300	111.228
487350	111.231
487400	111.233
487450	111.236
487500	111.238
487550	111.231
487600	111.199
487650	111.264
487700	111.233
487750	111.234
487800	111.24
487850	111.234
487900	111.232
487950	111.23
488000	111.176
488050	111.232
488100	111.232
488150	111.226
488200	111.226
488250	111.223
488300	111.231
488350	111.233
488400	111.125
488450	111.337
488500	111.138
488550	111.174
488600	111.236
488650	111.244
488700	111.25
488750	111.244
488800	111.239
488850	111.247
488900	111.202
488950	111.229
489000	111.205
489050	111.227
489100	111.246
489150	111.247
489200	111.243
489250	111.257
489300	111.243
489350	111.238
489400	111.251
489450	111.251
489500	111.245
489550	111.219
489600	111.237
489650	111.243
489700	111.2
489750	111.311
489800	111.254
489850	111.174
489900	111.136
489950	111.25
490000	111.24
490050	111.221
490100	111.187
490150	111.249
490200	111.249
490250	111.248
490300	111.237
490350	111.227
490400	111.209
490450	111.242
490500	111.247
490550	111.248
490600	111.238
490650	111.225
490700	111.229
490750	111.115
490800	111.249
490850	111.225
490900	111.242
490950	111.244
491000	111.249
491050	111.245
491100	111.247
491150	111.249
491200	111.234
491250	111.249
491300	111.242
491350	111.123
491400	111.24
491450	111.249
491500	111.247
491550	111.248
491600	111.232
491650	111.252
491700	111.249
491750	111.251
491800	111.252
491850	111.253
491900	111.251
491950	111.246
492000	111.251
492050	111.249
492100	111.252
492150	111.251
492200	111.254
492250	111.249
492300	111.255
492350	111.251
492400	111.251
492450	111.255
492500	111.249
492550	111.252
492600	111.253
492650	111.257
492700	111.253
492750	111.255
492800	111.258
492850	111.256
492900	111.26
492950	111.256
493000	111.255
493050	111.25
493100	111.252
493150	111.258
493200	111.251
493250	111.259
493300	111.246
493350	111.234
493400	111.24
493450	111.256
493500	111.252
493550	111.25
493600	111.248
493650	111.254
493700	111.256
493750	111.252
493800	111.254
493850	111.241
493900	111.243
493950	111.239
494000	111.224
494050	111.256
494100	111.237
494150	111.242
494200	111.174
494250	111.25
494300	111.252
494350	111.253
494400	111.253
494450	111.254
494500	111.255
494550	111.253
494600	111.244
494650	111.261
494700	111.247
494750	111.252
494800	111.248
494850	111.249
494900	111.26
494950	111.254
495000	111.26
495050	111.256
495100	111.25
495150	111.261
495200	111.258
495250	111.257
495300	111.216
495350	111.295
495400	111.256
495450	111.259
495500	111.26
495550	111.249
495600	111.254
495650	111.27
495700	111.252
495750	111.278
495800	111.276
495850	111.271
495900	111.268
495950	111.261
496000	111.276
496050	111.275
496100	111.272
496150	111.277
496200	111.273
496250	111.269
496300	111.279
496350	111.264
496400	111.266
496450	111.27
496500	111.264
496550	111.278
496600	111.276
496650	111.279
496700	111.276
496750	111.24
496800	111.243
496850	111.281
496900	111.277
496950	111.254
497000	111.299
497050	111.27
497100	111.256
497150	111.285
497200	111.279
497250	111.277
497300	111.279
497350	111.275
497400	111.281
497450	111.28
497500	111.283
497550	111.28
497600	111.269
497650	111.244
497700	111.279
497750	111.284
497800	111.279
497850	111.275
497900	111.28
497950	111.267
498000	111.284
498050	111.278
498100	111.282
498150	111.281
498200	111.271
498250	111.271
498300	111.281
498350	111.275
498400	111.285
498450	111.283
498500	111.277
498550	111.286
498600	111.266
498650	111.276
498700	111.279
498750	111.28
498800	111.28
498850	111.284
498900	111.285
498950	111.28
499000	111.28
499050	111.281
499100	111.283
499150	111.258
499200	111.284
499250	111.291
499300	111.275
499350	111.283
499400	111.287
499450	111.284
499500	111.283
499550	111.274
499600	111.281
499650	111.277
499700	111.245
499750	111.204
499800	111.24
499850	111.282
499900	111.281
499950	111.293
500000	111.211
